"ERI","CODE","CLAS","KIND","CNAME","SPEC","CCCCODE","BARCODE","SUPP","PREDAY","USERFLD1","USERFLD2","PRICE1","PRICE2","PRICE3","PRICE4","PRICE5","MADETYPE","CALCUTYPE","LOCALITY","IMPTRATE","GOODRATE","MARGIN","UNIT","INUNIT","INQTY","OUTUNIT","OUTQTY","LEN","WIDE","HIGHT","PUNIT","PACKUNIT","WETUNIT","NW","INNW","PACKNW","GW","INGW","PACKGW","CFT","INCFT","PACKCFT","CTNQTY","CTNINQTY","PACKQTY","FTQTY20","FTINQTY20","FTPQTY20","FTQTY40","FTINQTY40","FTPQTY40","FTQTY40H","FTINQTY40H","FTPQTY40H","FTQTY45","FTINQTY45","FTPQTY45","PACKDESC","PRODDESC","DESCRIP","ENAME","ESPEC","EPDESC","PICTURE","FCOST","CCOST","TDATE","SAFEQTY","MAXQTY","FQTY","CQTY","FBROWQTY","CBROWQTY","FLENDQTY","CLENDQTY","FPHSQTY","CPHSQTY","FORDQTY","CORDQTY","FSASMQTY","CSASMQTY","FSASKQTY","CSASKQTY","FAGTQTY","CAGTQTY","COSTSUBJ","SALESUBJ","STOCKSUBJ","RAWPSUBJ","HFINPSUBJ","FINPSUBJ","INSDATE","FLAG","GPFLAG","TTIME","UPDNFLAG","GUNSALEFLAG","PRHSSUBJ","FMASMQTY","CMASMQTY","FMASKQTY","CMASKQTY","EXPCOST","CURR","MINQTY","PRSFLAG","LPHSDATE","LSALDATE","LINDATE","LOUTDATE","LUPDDATE","LENDSUBJ","BROWSUBJ","EPDESC1","NTAXFLAG","MFLAG","NSDATE","PICTURES","PICTURED","PICTUREB","SCLAS","SCLASNAME","MCLAS","MCLASNAME","BCLAS","BCLASNAME","GPCQTY","APCODE","LASTUPD","POSFLAG","POSDISFLAG","PLUS","PLUSPRC","BONUSTYPE","BONUSVALUE","FCMD","STOCKMD","PREPERIOD","LPRHSQTY","BESTOQTY","BSTCOST","BROQTY","BOPERIOD","STLDATE"
"00K00103NUTN960O","CU63A","01","","中型硬面聖經(聖經公會)","400(特300)","","9789570472059","302","0","","","300","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","220","220","2026/05/12","30","0","166","519","0","0","20","20","0","0","0","0","0","0","0","0","0","0","","4101.","","","","","2004/01/01","0","0","","0","0","5201.","0","0","0","0","0","NTD","0","0","2025/12/02","","2024/12/24","","","","","","1","0","","","","","","","","","","","0","","260512084859","","","","","","","","","","","","","","",""
"00K00103NYWLB8JQ","CU53A","01","","輕便型硬面聖經(聖經公會)","340","","9789570472103","302","0","","","340","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","189.25582","187.92127","2026/01/15","10","0","24","26","0","0","2","2","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2025/04/16","2022/10/15","2022/09/23","2022/10/15","2022/10/15","","","","1","0","","","","","","","","","","","0","","260115093831","","","","","","","","","","","","","","",""
"00K00103O6TTNBBR","CU83A","01","","大字版漆布聖經(聖經公會)","600","","9789570472622","302","0","","","600","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","420.40905","335.79094","2026/01/15","0","0","12","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2024/04/05","","2024/04/05","","","","","","1","0","","","","","","","","","","","0","","260115094152","","","","","","","","","","","","","","",""
"00K00103OSWBZ1AU","CBT7913","01","","中英NKJV精裝黑色白邊(標準本)","850","","9789625139135","301","0","","","850","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","420.95162","420.95162","2023/03/29","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2013/05/07","2025/08/12","2025/09/19","2025/08/12","2025/09/19","",""," ","1","0","","","","","","","","","","","0","","230329161742","","","","","","","","","","","","","","",""
"00K00103OSWEN1B2","CBT7914","01","","中英NKJV皮面黑色金邊(標準本)","1000","","9789625139142","301","0","","","1000","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","495","495","2023/03/29","5","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2013/05/07","2022/04/23","2022/03/07","2022/04/23","2022/04/23","",""," ","1","0","","","","","","","","","","","0","","230329161746","","","","","","","","","","","","","","",""
"00K00103OSWG81BH","CBT7915","01","","中英NKJV皮面紅色金邊(漢語)","1000","","9789625139159","301","0","","","1000","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","493.4062","493.40775","2026/01/15","5","0","283","242","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2013/05/07","","2021/12/30","","","",""," ","1","0","","","","","","","","","","","0","","260115093417","","","","","","","","","","","","","","",""
"00K00103OSWIB1BP","CBT7916","01","","中英NKJV皮面藍色銀邊(漢語)","1000","","9789625139166","301","0","","","1000","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","515.21068","515.21848","2026/01/15","5","0","28","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2013/05/07","2020/12/29","2021/12/30","2020/12/29","2020/12/29","",""," ","1","0","","","","","","","","","","","0","","260115093443","","","","","","","","","","","","","","",""
"00K00103OSWJ81BX","CBT7917","01","","中英NKJV皮面黑色金邊拉鍊","1900","","9789625139173","301","0","","","1900","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","945","945","2023/03/29","5","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2016/10/17","2020/11/08","2020/10/01","2020/11/08","2020/11/08","",""," ","1","0","","","","","","","","","","","0","","230329161819","","","","","","","","","","","","","","",""
"00K00103OSWLJ1C5","CBT7918","01","","中英NKJV皮面紅色金邊拉鍊","1900","","9789625139180","301","0","","","1900","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","940.54796","940.54796","2023/03/29","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2016/10/17","2024/10/30","2025/09/19","2024/10/30","2024/10/30","",""," ","1","0","","","","","","","","","","","0","","230329161822","","","","","","","","","","","","","","",""
"00K00103OSWML1CD","CBT7919","01","","中英NKJV皮面藍色金邊拉鍊","1900","","9789625139197","301","0","","","1900","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","945.0505","945.0505","2023/03/29","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2016/10/17","2025/06/11","2025/12/01","2025/06/11","2025/12/01","",""," ","1","0","","","","","","","","","","","0","","230329161826","","","","","","","","","","","","","","",""
"00K00103PYTAP7H1","130017","03-3","","Our Basic Beliefs","150","","4711300172002","705","0","","","150","0","0","0","0","0","0","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","160","50","2025/05/01","0","0","-5","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","4101.","","","","","2012/12/18","1","0","","0","1","5201.","0","0","0","0","0","NTD","1","0","2020/12/09","2025/05/02","2020/12/09","2025/05/02","2025/05/02","",""," ","0","0","","","","","","","","","","","0","","250501161141","","","","","","","","","","","","","","",""
"00K00103QLX37AJV","E123-2","06-2","","神劇以利亞DVD(箴言詩篇聖樂團)","49","","4711123027008","709","0","","","49","0","0","0","0","0","1","","0","0","0","套","套","1","套","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","136.50196","136.50484","2024/12/09","0","0","306","118","0","0","15","15","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/01/10","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2013/01/29","2022/12/25","2021/12/30","2022/12/25","2019/12/22","",""," ","0","0","","","","","","","","","","","0","","241209091209","","","","","","","","","","","","","","",""
"00K00103SJVNJ7IB","CU53ARN","01","","中型和合紅字筆記聖經(聖經公會)","600","","9789867530455","302","0","","","600","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","405.9375","339.21875","2026/01/15","0","0","2","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/03/18","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2022/09/23","2023/12/27","2020/09/12","2023/12/27","2020/09/30","",""," ","1","0","","","","","","","","","","","0","","260115093838","","","","","","","","","","","","","","",""
"00K00103UTWNI3AD","C219","02-1","","迦密甘霖1(順道文集11)","180","","9789867893604","104","0","信仰類","","180","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","63","63","2021/03/24","0","0","7","-1","0","0","37","39","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/06/03","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2013/06/06","2018/12/31","2025/06/13","2018/12/31","2018/12/31","",""," ","1","0","","","","","","","","","","","0","","210324152415","","","","","","","","","","","","","","",""
"00K00103VIUUU9MO","D001","02-1","","箴言釋義(邱義雄)","350","","4710040013507","102","0","","","350","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","136","136","2022/06/29","0","0","5","-1","0","0","26","26","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/07/01","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2016/10/25","","2024/01/01","","","",""," ","1","0","","","","","","","","","","","0","","220629152733","","","","","","","","","","","","","","",""
"00K00103VTR440GV","E123-4","06-2","","盼望的旅程CD(箴言詩篇聖樂團)","49","","4711123042506","709","0","","","49","0","0","0","0","0","1","","0","0","0","份","份","1","份","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","15.94705","15.9419","2024/12/09","0","0","54","12","0","0","3","11","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/07/11","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2013/08/31","2021/04/24","2021/12/30","2021/04/24","2021/12/30","",""," ","0","0","","","","","","","","","","","0","","241209091205","","","","","","","","","","","","","","",""
"00K00103VTR8A0HA","E123-5","06-2","","恩典頌歌CD(箴言詩篇聖樂團)","49","","4711123053007","709","0","","","49","0","0","0","0","0","1","","0","0","0","份","份","1","份","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","89.31542","89.31627","2024/12/09","0","0","493","485","0","0","3","6","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/07/11","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2013/08/31","2022/10/28","2021/12/30","2022/10/28","2021/12/30","",""," ","0","0","","","","","","","","","","","0","","241209091200","","","","","","","","","","","","","","",""
"00K00103VTRXF0IY","12601","06-2","","何烈山詩班CD","300(特價240)","","4711126012407","805","0","","","240","0","0","0","0","0","0","","0","0","0","份","份","1","份","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","160","160","2020/01/03","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/07/11","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2013/07/25","2023/05/09","2024/01/01","2023/05/09","2024/01/01","",""," ","0","0","","","","","","","","","","","0","","200103154029","","","","","","","","","","","","","","",""
"00K00103WZXBZHO3","CCT11795","01","","生命成長版和合聖經(漢語)","900/停版","","9789625137957","301","0","","","900","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","495","495","2025/10/21","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/01/25","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2024/09/11","2025/10/22","2023/08/17","2025/10/22","2023/09/19","",""," ","1","0","","","","","","","","","","","0","","251021104839","","","","","","","","","","","","","","",""
"00K00103X5NPN4YD","9789575870119","07-5","","歷史的軌跡-二千年教會史(校園)","500","","9789575870119","201","0","","","500","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","362","362","2020/01/21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/08/29","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2022/03/11","2022/11/14","2022/03/11","2022/11/14","2022/11/14","",""," ","0","0","","","","","","","","","","","0","","200121114132","","","","","","","","","","","","","","",""
"00K00103Y8TLW5GG","130-1","07-4","","白話字實用教科書(公報社)","20","","130-1","212","0","","","20","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","13.34","13.34","2020/01/21","0","0","10","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/10/06","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2013/10/06","2017/09/25","2013/10/06","2017/09/25","2017/09/25","",""," ","0","0","","","","","","","","","","","0","","200121111600","","","","","","","","","","","","","","",""
"00K001040AWBG73K","RB","09-4","","布掛軸(細長型)(申嘉)","420(九折)","","4713027378439","402","0","","","378","0","0","0","0","0","1","","0","0","0","條","條","1","條","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","278.97618","278.97618","2020/01/17","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/12/18","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2023/06/09","2025/03/21","2025/01/01","2025/03/21","2025/03/21","",""," ","0","0","","","","","","","","","","","0","","200117165146","","","","","","","","","","","","","","",""
"00K0010412U08C58","130018","03-3","","說教精粹集(一)-日語","180","","4711300181806","705","0","","","180","0","0","0","0","0","0","","0","0","0","本","本","1","本","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2019/07/03","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","4101.","","","","","2014/01/15","0","0","","0","0","5201.","0","0","0","0","0","NTD","1","0","2014/04/15","2024/08/14","2014/04/15","2024/08/14","2024/08/14","",""," ","0","0","","","","","","","","","","","0","","190703120408","","","","","","","","","","","","","","",""
"00K0010412U25C5G","130019","03-3","","說教精粹集(二)-日語","180","","4711300191805","705","0","","","180","0","0","0","0","0","0","","0","0","0","本","本","1","本","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","0","0","2019/07/03","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","4101.","","","","","2014/01/15","0","0","","0","0","5201.","0","0","0","0","0","NTD","1","0","2014/04/15","2024/08/14","2014/04/15","2024/08/14","2024/08/14","",""," ","0","0","","","","","","","","","","","0","","190703120414","","","","","","","","","","","","","","",""
"00K001041LOEGGXV","9789861982298","08-3","","基督教歷史輕鬆讀(校園)","600","","9789861982298","201","0","","","600","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","384","384","2023/05/10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/08/29","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2025/10/21","2025/10/22","2025/10/21","2025/10/22","2025/10/22","",""," ","0","0","","","","","","","","","","","0","","230510093542","","","","","","","","","","","","","","",""
"00K001043IVLJCMM","CCT1827","01","","靈修版桃紅皮面聖經(漢語)","1500/停版","","9789625138275","301","0","","","1500","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","900","900","2026/04/27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/04/10","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2024/05/03","2025/03/15","2024/05/03","2025/03/15","2025/03/15","",""," ","1","0","","","","","","","","","","","0","","260427111427","","","","","","","","","","","","","","",""
